country,year,pegged,member_of_currency_union
ITA,2011,FALSE,TRUE
ITA,2012,FALSE,TRUE
ITA,2013,FALSE,TRUE
ITA,2014,FALSE,TRUE
ITA,2015,FALSE,TRUE
ITA,2016,FALSE,TRUE
ITA,2017,FALSE,TRUE
ITA,2018,FALSE,TRUE
ITA,2019,FALSE,TRUE
ITA,2020,FALSE,TRUE
ITA,2021,FALSE,TRUE
ITA,2022,FALSE,TRUE
ITA,2023,FALSE,TRUE
JAM,1997,FALSE,FALSE
JAM,1998,FALSE,FALSE
JAM,1999,FALSE,FALSE
JAM,2000,FALSE,FALSE
JAM,2001,FALSE,FALSE
JAM,2002,FALSE,FALSE
JAM,2003,FALSE,FALSE
JAM,2004,FALSE,FALSE
JAM,2005,FALSE,FALSE
JAM,2006,FALSE,FALSE
JAM,2007,FALSE,FALSE
JAM,2008,FALSE,FALSE
JAM,2009,FALSE,FALSE
JAM,2010,FALSE,FALSE
JAM,2011,FALSE,FALSE
JAM,2012,FALSE,FALSE
JAM,2013,FALSE,FALSE
JAM,2014,FALSE,FALSE
JAM,2015,FALSE,FALSE
JAM,2016,FALSE,FALSE
JAM,2017,FALSE,FALSE
JAM,2018,FALSE,FALSE
JAM,2019,FALSE,FALSE
JAM,2020,FALSE,FALSE
JAM,2021,FALSE,FALSE
JAM,2022,FALSE,FALSE
JAM,2023,FALSE,FALSE
JOR,1997,TRUE,FALSE
JOR,1998,TRUE,FALSE
JOR,1999,TRUE,FALSE
JOR,2000,TRUE,FALSE
JOR,2001,TRUE,FALSE
JOR,2002,TRUE,FALSE
JOR,2003,TRUE,FALSE
JOR,2004,TRUE,FALSE
JOR,2005,TRUE,FALSE
JOR,2006,TRUE,FALSE
JOR,2007,TRUE,FALSE
JOR,2008,TRUE,FALSE
JOR,2009,TRUE,FALSE
JOR,2010,TRUE,FALSE
JOR,2011,TRUE,FALSE
JOR,2012,TRUE,FALSE
JOR,2013,TRUE,FALSE
JOR,2014,TRUE,FALSE
JOR,2015,TRUE,FALSE
JOR,2016,TRUE,FALSE
JOR,2017,TRUE,FALSE
JOR,2018,TRUE,FALSE
JOR,2019,TRUE,FALSE
JOR,2020,TRUE,FALSE
JOR,2021,TRUE,FALSE
JOR,2022,TRUE,FALSE
JOR,2023,TRUE,FALSE
JPN,1997,FALSE,FALSE
JPN,1998,FALSE,FALSE
JPN,1999,FALSE,FALSE
JPN,2000,FALSE,FALSE
JPN,2001,FALSE,FALSE
JPN,2002,FALSE,FALSE
JPN,2003,FALSE,FALSE
JPN,2004,FALSE,FALSE
JPN,2005,FALSE,FALSE
JPN,2006,FALSE,FALSE
JPN,2007,FALSE,FALSE
JPN,2008,FALSE,FALSE
JPN,2009,FALSE,FALSE
JPN,2010,FALSE,FALSE
JPN,2011,FALSE,FALSE
JPN,2012,FALSE,FALSE
JPN,2013,FALSE,FALSE
JPN,2014,FALSE,FALSE
JPN,2015,FALSE,FALSE
JPN,2016,FALSE,FALSE
JPN,2017,FALSE,FALSE
JPN,2018,FALSE,FALSE
JPN,2019,FALSE,FALSE
JPN,2020,FALSE,FALSE
JPN,2021,FALSE,FALSE
JPN,2022,FALSE,FALSE
JPN,2023,FALSE,FALSE
KAZ,1997,FALSE,FALSE
KAZ,1998,FALSE,FALSE
KAZ,1999,FALSE,FALSE
KAZ,2000,FALSE,FALSE
KAZ,2001,FALSE,FALSE
KAZ,2002,FALSE,FALSE
KAZ,2003,FALSE,FALSE
KAZ,2004,FALSE,FALSE
KAZ,2005,FALSE,FALSE
KAZ,2006,FALSE,FALSE
KAZ,2007,FALSE,FALSE
KAZ,2008,FALSE,FALSE
KAZ,2009,FALSE,FALSE
KAZ,2010,FALSE,FALSE
KAZ,2011,FALSE,FALSE
KAZ,2012,FALSE,FALSE
KAZ,2013,FALSE,FALSE
KAZ,2014,FALSE,FALSE
KAZ,2015,FALSE,FALSE
KAZ,2016,FALSE,FALSE
KAZ,2017,FALSE,FALSE
KAZ,2018,FALSE,FALSE
KAZ,2019,FALSE,FALSE
KAZ,2020,FALSE,FALSE
KAZ,2021,FALSE,FALSE
KAZ,2022,FALSE,FALSE
KAZ,2023,FALSE,FALSE
KEN,1997,FALSE,FALSE
KEN,1998,FALSE,FALSE
KEN,1999,FALSE,FALSE
KEN,2000,FALSE,FALSE
KEN,2001,FALSE,FALSE
KEN,2002,FALSE,FALSE
KEN,2003,FALSE,FALSE
KEN,2004,FALSE,FALSE
KEN,2005,FALSE,FALSE
KEN,2006,FALSE,FALSE
KEN,2007,FALSE,FALSE
KEN,2008,FALSE,FALSE
KEN,2009,FALSE,FALSE
KEN,2010,FALSE,FALSE
KEN,2011,FALSE,FALSE
KEN,2012,FALSE,FALSE
KEN,2013,FALSE,FALSE
KEN,2014,FALSE,FALSE
KEN,2015,FALSE,FALSE
KEN,2016,FALSE,FALSE
KEN,2017,FALSE,FALSE
KEN,2018,FALSE,FALSE
KEN,2019,FALSE,FALSE
KEN,2020,FALSE,FALSE
KEN,2021,FALSE,FALSE
KEN,2022,FALSE,FALSE
KEN,2023,FALSE,FALSE
KGZ,1997,FALSE,FALSE
KGZ,1998,FALSE,FALSE
KGZ,1999,FALSE,FALSE
KGZ,2000,FALSE,FALSE
KGZ,2001,FALSE,FALSE
KGZ,2002,FALSE,FALSE
KGZ,2003,FALSE,FALSE
KGZ,2004,FALSE,FALSE
KGZ,2005,FALSE,FALSE
KGZ,2006,FALSE,FALSE
KGZ,2007,FALSE,FALSE
KGZ,2008,FALSE,FALSE
KGZ,2009,FALSE,FALSE
KGZ,2010,FALSE,FALSE
KGZ,2011,FALSE,FALSE
KGZ,2012,FALSE,FALSE
KGZ,2013,FALSE,FALSE
KGZ,2014,FALSE,FALSE
KGZ,2015,FALSE,FALSE
KGZ,2016,FALSE,FALSE
KGZ,2017,FALSE,FALSE
KGZ,2018,FALSE,FALSE
KGZ,2019,FALSE,FALSE
KGZ,2020,FALSE,FALSE
KGZ,2021,FALSE,FALSE
KGZ,2022,FALSE,FALSE
KGZ,2023,FALSE,FALSE
KHM,1997,FALSE,FALSE
KHM,1998,FALSE,FALSE
KHM,1999,FALSE,FALSE
KHM,2000,FALSE,FALSE
KHM,2001,FALSE,FALSE
KHM,2002,FALSE,FALSE
KHM,2003,FALSE,FALSE
KHM,2004,FALSE,FALSE
KHM,2005,FALSE,FALSE
KHM,2006,FALSE,FALSE
KHM,2007,FALSE,FALSE
KHM,2008,FALSE,FALSE
KHM,2009,FALSE,FALSE
KHM,2010,FALSE,FALSE
KHM,2011,FALSE,FALSE
KHM,2012,FALSE,FALSE
KHM,2013,FALSE,FALSE
KHM,2014,FALSE,FALSE
KHM,2015,FALSE,FALSE
KHM,2016,FALSE,FALSE
KHM,2017,FALSE,FALSE
KHM,2018,FALSE,FALSE
KHM,2019,FALSE,FALSE
KHM,2020,FALSE,FALSE
KHM,2021,FALSE,FALSE
KHM,2022,FALSE,FALSE
KHM,2023,FALSE,FALSE
KIR,1997,FALSE,FALSE
KIR,1998,FALSE,FALSE
KIR,1999,FALSE,FALSE
KIR,2000,FALSE,FALSE
KIR,2001,FALSE,FALSE
KIR,2002,FALSE,FALSE
KIR,2003,FALSE,FALSE
KIR,2004,FALSE,FALSE
KIR,2005,FALSE,FALSE
KIR,2006,FALSE,FALSE
KIR,2007,FALSE,FALSE
KIR,2008,FALSE,FALSE
KIR,2009,FALSE,FALSE
KIR,2010,FALSE,FALSE
KIR,2011,FALSE,FALSE
KIR,2012,FALSE,FALSE
KIR,2013,FALSE,FALSE
KIR,2014,FALSE,FALSE
KIR,2015,FALSE,FALSE
KIR,2016,FALSE,FALSE
KIR,2017,FALSE,FALSE
KIR,2018,FALSE,FALSE
KIR,2019,FALSE,FALSE
KIR,2020,FALSE,FALSE
KIR,2021,FALSE,FALSE
KIR,2022,FALSE,FALSE
KIR,2023,FALSE,FALSE
KNA,1997,TRUE,TRUE
KNA,1998,TRUE,TRUE
KNA,1999,TRUE,TRUE
KNA,2000,TRUE,TRUE
KNA,2001,TRUE,TRUE
KNA,2002,TRUE,TRUE
KNA,2003,TRUE,TRUE
KNA,2004,TRUE,TRUE
KNA,2005,TRUE,TRUE
KNA,2006,TRUE,TRUE
KNA,2007,TRUE,TRUE
KNA,2008,TRUE,TRUE
KNA,2009,TRUE,TRUE
KNA,2010,TRUE,TRUE
KNA,2011,TRUE,TRUE
KNA,2012,TRUE,TRUE
KNA,2013,TRUE,TRUE
KNA,2014,TRUE,TRUE
KNA,2015,TRUE,TRUE
KNA,2016,TRUE,TRUE
KNA,2017,TRUE,TRUE
KNA,2018,TRUE,TRUE
KNA,2019,TRUE,TRUE
KNA,2020,TRUE,TRUE
KNA,2021,TRUE,TRUE
KNA,2022,TRUE,TRUE
KNA,2023,TRUE,TRUE
KOR,1997,FALSE,FALSE
KOR,1998,FALSE,FALSE
KOR,1999,FALSE,FALSE
KOR,2000,FALSE,FALSE
KOR,2001,FALSE,FALSE
KOR,2002,FALSE,FALSE
KOR,2003,FALSE,FALSE
KOR,2004,FALSE,FALSE
KOR,2005,FALSE,FALSE
KOR,2006,FALSE,FALSE
KOR,2007,FALSE,FALSE
KOR,2008,FALSE,FALSE
KOR,2009,FALSE,FALSE
KOR,2010,FALSE,FALSE
KOR,2011,FALSE,FALSE
KOR,2012,FALSE,FALSE
KOR,2013,FALSE,FALSE
KOR,2014,FALSE,FALSE
KOR,2015,FALSE,FALSE
KOR,2016,FALSE,FALSE
KOR,2017,FALSE,FALSE
KOR,2018,FALSE,FALSE
KOR,2019,FALSE,FALSE
KOR,2020,FALSE,FALSE
KOR,2021,FALSE,FALSE
KOR,2022,FALSE,FALSE
KOR,2023,FALSE,FALSE
KOS,1997,FALSE,FALSE
KOS,1998,FALSE,FALSE
KOS,1999,FALSE,FALSE
KOS,2000,FALSE,FALSE
KOS,2001,FALSE,FALSE
KOS,2002,FALSE,FALSE
KOS,2003,FALSE,FALSE
KOS,2004,FALSE,FALSE
KOS,2005,FALSE,FALSE
KOS,2006,FALSE,FALSE
KOS,2007,FALSE,FALSE
KOS,2008,FALSE,FALSE
KOS,2009,TRUE,FALSE
KOS,2010,TRUE,FALSE
KOS,2011,TRUE,FALSE
KOS,2012,TRUE,FALSE
KOS,2013,TRUE,FALSE
KOS,2014,TRUE,FALSE
KOS,2015,TRUE,FALSE
KOS,2016,TRUE,FALSE
KOS,2017,TRUE,FALSE
KOS,2018,TRUE,FALSE
KOS,2019,TRUE,FALSE
KOS,2020,TRUE,FALSE
KOS,2021,TRUE,FALSE
KOS,2022,TRUE,FALSE
KOS,2023,TRUE,FALSE
KWT,1997,TRUE,FALSE
KWT,1998,TRUE,FALSE
KWT,1999,TRUE,FALSE
KWT,2000,TRUE,FALSE
KWT,2001,TRUE,FALSE
KWT,2002,TRUE,FALSE
KWT,2003,TRUE,FALSE
KWT,2004,TRUE,FALSE
KWT,2005,FALSE,FALSE
KWT,2006,FALSE,FALSE
KWT,2007,FALSE,FALSE
KWT,2008,FALSE,FALSE
KWT,2009,FALSE,FALSE
KWT,2010,FALSE,FALSE
KWT,2011,FALSE,FALSE
KWT,2012,FALSE,FALSE
KWT,2013,FALSE,FALSE
KWT,2014,FALSE,FALSE
KWT,2015,FALSE,FALSE
KWT,2016,FALSE,FALSE
KWT,2017,FALSE,FALSE
KWT,2018,FALSE,FALSE
KWT,2019,FALSE,FALSE
KWT,2020,FALSE,FALSE
KWT,2021,FALSE,FALSE
KWT,2022,FALSE,FALSE
KWT,2023,FALSE,FALSE
LAO,1997,FALSE,FALSE
LAO,1998,FALSE,FALSE
LAO,1999,FALSE,FALSE
LAO,2000,FALSE,FALSE
LAO,2001,FALSE,FALSE
LAO,2002,FALSE,FALSE
LAO,2003,FALSE,FALSE
LAO,2004,FALSE,FALSE
LAO,2005,FALSE,FALSE
LAO,2006,FALSE,FALSE
LAO,2007,FALSE,FALSE
LAO,2008,FALSE,FALSE
LAO,2009,FALSE,FALSE
LAO,2010,FALSE,FALSE
LAO,2011,FALSE,FALSE
LAO,2012,FALSE,FALSE
LAO,2013,FALSE,FALSE
LAO,2014,FALSE,FALSE
LAO,2015,FALSE,FALSE
LAO,2016,FALSE,FALSE
LAO,2017,FALSE,FALSE
LAO,2018,FALSE,FALSE
LAO,2019,FALSE,FALSE
LAO,2020,FALSE,FALSE
LAO,2021,FALSE,FALSE
LAO,2022,FALSE,FALSE
LAO,2023,FALSE,FALSE
LBN,1997,TRUE,FALSE
LBN,1998,TRUE,FALSE
LBN,1999,TRUE,FALSE
LBN,2000,TRUE,FALSE
LBN,2001,TRUE,FALSE
LBN,2002,TRUE,FALSE
LBN,2003,TRUE,FALSE
LBN,2004,TRUE,FALSE
LBN,2005,TRUE,FALSE
LBN,2006,TRUE,FALSE
LBN,2007,TRUE,FALSE
LBN,2008,FALSE,FALSE
LBN,2009,FALSE,FALSE
LBN,2010,FALSE,FALSE
LBN,2011,FALSE,FALSE
LBN,2012,FALSE,FALSE
LBN,2013,FALSE,FALSE
LBN,2014,FALSE,FALSE
LBN,2015,FALSE,FALSE
LBN,2016,FALSE,FALSE
LBN,2017,FALSE,FALSE
LBN,2018,FALSE,FALSE
LBN,2019,FALSE,FALSE
LBN,2020,FALSE,FALSE
LBN,2021,FALSE,FALSE
LBN,2022,FALSE,FALSE
LBN,2023,FALSE,FALSE
LBR,1997,FALSE,FALSE
LBR,1998,FALSE,FALSE
LBR,1999,FALSE,FALSE
LBR,2000,FALSE,FALSE
LBR,2001,FALSE,FALSE
LBR,2002,FALSE,FALSE
LBR,2003,FALSE,FALSE
LBR,2004,FALSE,FALSE
LBR,2005,FALSE,FALSE
LBR,2006,FALSE,FALSE
LBR,2007,FALSE,FALSE
LBR,2008,FALSE,FALSE
LBR,2009,FALSE,FALSE
LBR,2010,FALSE,FALSE
LBR,2011,FALSE,FALSE
LBR,2012,FALSE,FALSE
LBR,2013,FALSE,FALSE
LBR,2014,FALSE,FALSE
LBR,2015,FALSE,FALSE
LBR,2016,FALSE,FALSE
LBR,2017,FALSE,FALSE
LBR,2018,FALSE,FALSE
LBR,2019,FALSE,FALSE
LBR,2020,FALSE,FALSE
LBR,2021,FALSE,FALSE
LBR,2022,FALSE,FALSE
LBR,2023,FALSE,FALSE
LBY,1997,FALSE,FALSE
LBY,1998,FALSE,FALSE
LBY,1999,FALSE,FALSE
LBY,2000,FALSE,FALSE
LBY,2001,FALSE,FALSE
LBY,2002,FALSE,FALSE
LBY,2003,FALSE,FALSE
LBY,2004,FALSE,FALSE
LBY,2005,FALSE,FALSE
LBY,2006,FALSE,FALSE
LBY,2007,FALSE,FALSE
LBY,2008,FALSE,FALSE
LBY,2009,FALSE,FALSE
LBY,2010,FALSE,FALSE
LBY,2011,FALSE,FALSE
LBY,2012,FALSE,FALSE
LBY,2013,FALSE,FALSE
LBY,2014,FALSE,FALSE
LBY,2015,FALSE,FALSE
LBY,2016,FALSE,FALSE
LBY,2017,FALSE,FALSE
LBY,2018,FALSE,FALSE
LBY,2019,FALSE,FALSE
LBY,2020,FALSE,FALSE
LBY,2021,FALSE,FALSE
LBY,2022,FALSE,FALSE
LBY,2023,FALSE,FALSE
LCA,1997,TRUE,TRUE
LCA,1998,TRUE,TRUE
LCA,1999,TRUE,TRUE
LCA,2000,TRUE,TRUE
LCA,2001,TRUE,TRUE
LCA,2002,TRUE,TRUE
LCA,2003,TRUE,TRUE
LCA,2004,TRUE,TRUE
LCA,2005,TRUE,TRUE
LCA,2006,TRUE,TRUE
LCA,2007,TRUE,TRUE
LCA,2008,TRUE,TRUE
LCA,2009,TRUE,TRUE
LCA,2010,TRUE,TRUE
LCA,2011,TRUE,TRUE
LCA,2012,TRUE,TRUE
LCA,2013,TRUE,TRUE
LCA,2014,TRUE,TRUE
LCA,2015,TRUE,TRUE
LCA,2016,TRUE,TRUE
LCA,2017,TRUE,TRUE
LCA,2018,TRUE,TRUE
LCA,2019,TRUE,TRUE
LCA,2020,TRUE,TRUE
LCA,2021,TRUE,TRUE
LCA,2022,TRUE,TRUE
LCA,2023,TRUE,TRUE
LKA,1997,FALSE,FALSE
LKA,1998,FALSE,FALSE
LKA,1999,FALSE,FALSE
LKA,2000,FALSE,FALSE
LKA,2001,FALSE,FALSE
LKA,2002,FALSE,FALSE
LKA,2003,FALSE,FALSE
LKA,2004,FALSE,FALSE
LKA,2005,FALSE,FALSE
LKA,2006,FALSE,FALSE
LKA,2007,FALSE,FALSE
LKA,2008,FALSE,FALSE
LKA,2009,FALSE,FALSE
LKA,2010,FALSE,FALSE
LKA,2011,FALSE,FALSE
LKA,2012,FALSE,FALSE
LKA,2013,FALSE,FALSE
LKA,2014,FALSE,FALSE
LKA,2015,FALSE,FALSE
LKA,2016,FALSE,FALSE
LKA,2017,FALSE,FALSE
LKA,2018,FALSE,FALSE
LKA,2019,FALSE,FALSE
LKA,2020,FALSE,FALSE
LKA,2021,FALSE,FALSE
LKA,2022,FALSE,FALSE
LKA,2023,FALSE,FALSE
LSO,1997,TRUE,FALSE
LSO,1998,TRUE,FALSE
LSO,1999,TRUE,FALSE
LSO,2000,TRUE,FALSE
LSO,2001,TRUE,FALSE
LSO,2002,TRUE,FALSE
LSO,2003,TRUE,FALSE
LSO,2004,TRUE,FALSE
LSO,2005,TRUE,FALSE
LSO,2006,TRUE,FALSE
LSO,2007,TRUE,FALSE
LSO,2008,TRUE,FALSE
LSO,2009,TRUE,FALSE
LSO,2010,TRUE,FALSE
LSO,2011,TRUE,FALSE
LSO,2012,TRUE,FALSE
LSO,2013,TRUE,FALSE
LSO,2014,TRUE,FALSE
LSO,2015,TRUE,FALSE
LSO,2016,TRUE,FALSE
LSO,2017,TRUE,FALSE
LSO,2018,TRUE,FALSE
LSO,2019,TRUE,FALSE
LSO,2020,TRUE,FALSE
LSO,2021,TRUE,FALSE
LSO,2022,TRUE,FALSE
LSO,2023,TRUE,FALSE
LTU,1997,TRUE,FALSE
LTU,1998,TRUE,FALSE
LTU,1999,TRUE,FALSE
LTU,2000,TRUE,FALSE
LTU,2001,TRUE,FALSE
LTU,2002,TRUE,FALSE
LTU,2003,TRUE,FALSE
LTU,2004,TRUE,FALSE
LTU,2005,TRUE,FALSE
LTU,2006,TRUE,FALSE
LTU,2007,TRUE,FALSE
LTU,2008,TRUE,FALSE
LTU,2009,TRUE,FALSE
LTU,2010,TRUE,FALSE
LTU,2011,TRUE,FALSE
LTU,2012,TRUE,FALSE
LTU,2013,TRUE,FALSE
LTU,2014,TRUE,FALSE
LTU,2015,FALSE,TRUE
LTU,2016,FALSE,TRUE
LTU,2017,FALSE,TRUE
LTU,2018,FALSE,TRUE
LTU,2019,FALSE,TRUE
LTU,2020,FALSE,TRUE
LTU,2021,FALSE,TRUE
LTU,2022,FALSE,TRUE
LTU,2023,FALSE,TRUE
LUX,1997,FALSE,FALSE
LUX,1998,FALSE,TRUE
LUX,1999,FALSE,TRUE
LUX,2000,FALSE,TRUE
LUX,2001,FALSE,TRUE
LUX,2002,FALSE,TRUE
LUX,2003,FALSE,TRUE
LUX,2004,FALSE,TRUE
LUX,2005,FALSE,TRUE
LUX,2006,FALSE,TRUE
LUX,2007,FALSE,TRUE
LUX,2008,FALSE,TRUE
LUX,2009,FALSE,TRUE
LUX,2010,FALSE,TRUE
LUX,2011,FALSE,TRUE
LUX,2012,FALSE,TRUE
LUX,2013,FALSE,TRUE
LUX,2014,FALSE,TRUE
LUX,2015,FALSE,TRUE
LUX,2016,FALSE,TRUE
LUX,2017,FALSE,TRUE
LUX,2018,FALSE,TRUE
LUX,2019,FALSE,TRUE
LUX,2020,FALSE,TRUE
LUX,2021,FALSE,TRUE
LUX,2022,FALSE,TRUE
LUX,2023,FALSE,TRUE
LVA,1997,FALSE,FALSE
LVA,1998,FALSE,FALSE
LVA,1999,FALSE,FALSE
LVA,2000,FALSE,FALSE
LVA,2001,FALSE,FALSE
LVA,2002,FALSE,FALSE
LVA,2003,FALSE,FALSE
LVA,2004,FALSE,FALSE
LVA,2005,TRUE,FALSE
LVA,2006,TRUE,FALSE
LVA,2007,TRUE,FALSE
LVA,2008,TRUE,FALSE
LVA,2009,TRUE,FALSE
LVA,2010,TRUE,FALSE
LVA,2011,TRUE,FALSE
LVA,2012,TRUE,FALSE
LVA,2013,TRUE,FALSE
LVA,2014,FALSE,TRUE
LVA,2015,FALSE,TRUE
LVA,2016,FALSE,TRUE
LVA,2017,FALSE,TRUE
LVA,2018,FALSE,TRUE
LVA,2019,FALSE,TRUE
LVA,2020,FALSE,TRUE
LVA,2021,FALSE,TRUE
LVA,2022,FALSE,TRUE
LVA,2023,FALSE,TRUE
MAC,1997,FALSE,FALSE
MAC,1998,FALSE,FALSE
MAC,1999,FALSE,FALSE
MAC,2000,FALSE,FALSE
MAC,2001,FALSE,FALSE
MAC,2002,FALSE,FALSE
MAC,2003,FALSE,FALSE
MAC,2004,FALSE,FALSE
MAC,2005,FALSE,FALSE
MAC,2006,FALSE,FALSE
MAC,2007,FALSE,FALSE
MAC,2008,FALSE,FALSE
MAC,2009,FALSE,FALSE
MAC,2010,FALSE,FALSE
MAC,2011,FALSE,FALSE
MAC,2012,FALSE,FALSE
MAC,2013,FALSE,FALSE
MAC,2014,FALSE,FALSE
MAC,2015,FALSE,FALSE
MAC,2016,FALSE,FALSE
MAC,2017,FALSE,FALSE
MAC,2018,FALSE,FALSE
MAC,2019,FALSE,FALSE
MAC,2020,FALSE,FALSE
MAC,2021,FALSE,FALSE
MAC,2022,FALSE,FALSE
MAC,2023,FALSE,FALSE
MAR,1997,FALSE,FALSE
MAR,1998,FALSE,FALSE
MAR,1999,FALSE,FALSE
MAR,2000,FALSE,FALSE
MAR,2001,TRUE,FALSE
MAR,2002,TRUE,FALSE
MAR,2003,TRUE,FALSE
MAR,2004,TRUE,FALSE
MAR,2005,TRUE,FALSE
MAR,2006,TRUE,FALSE
MAR,2007,TRUE,FALSE
MAR,2008,TRUE,FALSE
MAR,2009,TRUE,FALSE
MAR,2010,TRUE,FALSE
MAR,2011,TRUE,FALSE
MAR,2012,TRUE,FALSE
MAR,2013,TRUE,FALSE
MAR,2014,TRUE,FALSE
MAR,2015,FALSE,FALSE
MAR,2016,FALSE,FALSE
MAR,2017,FALSE,FALSE
MAR,2018,FALSE,FALSE
MAR,2019,FALSE,FALSE
MAR,2020,FALSE,FALSE
MAR,2021,FALSE,FALSE
MAR,2022,FALSE,FALSE
MAR,2023,FALSE,FALSE
MDA,1997,FALSE,FALSE
MDA,1998,FALSE,FALSE
MDA,1999,FALSE,FALSE
MDA,2000,FALSE,FALSE
MDA,2001,FALSE,FALSE
MDA,2002,FALSE,FALSE
MDA,2003,FALSE,FALSE
MDA,2004,FALSE,FALSE
MDA,2005,FALSE,FALSE
MDA,2006,FALSE,FALSE
MDA,2007,FALSE,FALSE
MDA,2008,FALSE,FALSE
MDA,2009,FALSE,FALSE
MDA,2010,FALSE,FALSE
MDA,2011,FALSE,FALSE
MDA,2012,FALSE,FALSE
MDA,2013,FALSE,FALSE
MDA,2014,FALSE,FALSE
MDA,2015,FALSE,FALSE
MDA,2016,FALSE,FALSE
MDA,2017,FALSE,FALSE
MDA,2018,FALSE,FALSE
MDA,2019,FALSE,FALSE
MDA,2020,FALSE,FALSE
MDA,2021,FALSE,FALSE
MDA,2022,FALSE,FALSE
MDA,2023,FALSE,FALSE
MDG,1997,FALSE,FALSE
MDG,1998,FALSE,FALSE
MDG,1999,FALSE,FALSE
MDG,2000,FALSE,FALSE
MDG,2001,FALSE,FALSE
MDG,2002,FALSE,FALSE
MDG,2003,FALSE,FALSE
MDG,2004,FALSE,FALSE
MDG,2005,FALSE,FALSE
MDG,2006,FALSE,FALSE
MDG,2007,FALSE,FALSE
MDG,2008,FALSE,FALSE
MDG,2009,FALSE,FALSE
MDG,2010,FALSE,FALSE
MDG,2011,FALSE,FALSE
MDG,2012,FALSE,FALSE
MDG,2013,FALSE,FALSE
MDG,2014,FALSE,FALSE
MDG,2015,FALSE,FALSE
MDG,2016,FALSE,FALSE
MDG,2017,FALSE,FALSE
MDG,2018,FALSE,FALSE
MDG,2019,FALSE,FALSE
MDG,2020,FALSE,FALSE
MDG,2021,FALSE,FALSE
MDG,2022,FALSE,FALSE
MDG,2023,FALSE,FALSE
MDV,1997,TRUE,FALSE
MDV,1998,TRUE,FALSE
MDV,1999,TRUE,FALSE
MDV,2000,TRUE,FALSE
MDV,2001,TRUE,FALSE
MDV,2002,TRUE,FALSE
MDV,2003,TRUE,FALSE
MDV,2004,TRUE,FALSE
MDV,2005,TRUE,FALSE
MDV,2006,TRUE,FALSE
MDV,2007,TRUE,FALSE
MDV,2008,TRUE,FALSE
MDV,2009,TRUE,FALSE
MDV,2010,FALSE,FALSE
MDV,2011,FALSE,FALSE
MDV,2012,FALSE,FALSE
MDV,2013,FALSE,FALSE
MDV,2014,FALSE,FALSE
MDV,2015,FALSE,FALSE
MDV,2016,FALSE,FALSE
MDV,2017,FALSE,FALSE
MDV,2018,FALSE,FALSE
MDV,2019,FALSE,FALSE
MDV,2020,FALSE,FALSE
MDV,2021,FALSE,FALSE
MDV,2022,FALSE,FALSE
MDV,2023,FALSE,FALSE
MEX,1997,FALSE,FALSE
MEX,1998,FALSE,FALSE
MEX,1999,FALSE,FALSE
MEX,2000,FALSE,FALSE
MEX,2001,FALSE,FALSE
MEX,2002,FALSE,FALSE
MEX,2003,FALSE,FALSE
MEX,2004,FALSE,FALSE
MEX,2005,FALSE,FALSE
MEX,2006,FALSE,FALSE
MEX,2007,FALSE,FALSE
MEX,2008,FALSE,FALSE
MEX,2009,FALSE,FALSE
MEX,2010,FALSE,FALSE
MEX,2011,FALSE,FALSE
MEX,2012,FALSE,FALSE
MEX,2013,FALSE,FALSE
MEX,2014,FALSE,FALSE
MEX,2015,FALSE,FALSE
MEX,2016,FALSE,FALSE
MEX,2017,FALSE,FALSE
MEX,2018,FALSE,FALSE
MEX,2019,FALSE,FALSE
MEX,2020,FALSE,FALSE
MEX,2021,FALSE,FALSE
MEX,2022,FALSE,FALSE
MEX,2023,FALSE,FALSE
MHL,1997,TRUE,FALSE
MHL,1998,TRUE,FALSE
MHL,1999,TRUE,FALSE
MHL,2000,TRUE,FALSE
MHL,2001,TRUE,FALSE
MHL,2002,TRUE,FALSE
MHL,2003,TRUE,FALSE
MHL,2004,TRUE,FALSE
MHL,2005,TRUE,FALSE
MHL,2006,TRUE,FALSE
MHL,2007,TRUE,FALSE
MHL,2008,TRUE,FALSE
MHL,2009,TRUE,FALSE
MHL,2010,TRUE,FALSE
MHL,2011,TRUE,FALSE
MHL,2012,TRUE,FALSE
MHL,2013,TRUE,FALSE
MHL,2014,TRUE,FALSE
MHL,2015,TRUE,FALSE
MHL,2016,TRUE,FALSE
MHL,2017,TRUE,FALSE
MHL,2018,TRUE,FALSE
MHL,2019,TRUE,FALSE
MHL,2020,TRUE,FALSE
MHL,2021,TRUE,FALSE
MHL,2022,TRUE,FALSE
MHL,2023,TRUE,FALSE
MKD,1997,TRUE,FALSE
MKD,1998,TRUE,FALSE
MKD,1999,TRUE,FALSE
MKD,2000,TRUE,FALSE
MKD,2001,TRUE,FALSE
MKD,2002,TRUE,FALSE
MKD,2003,TRUE,FALSE
MKD,2004,TRUE,FALSE
MKD,2005,TRUE,FALSE
MKD,2006,TRUE,FALSE
MKD,2007,TRUE,FALSE
MKD,2008,FALSE,FALSE
MKD,2009,FALSE,FALSE
MKD,2010,FALSE,FALSE
MKD,2011,FALSE,FALSE
MKD,2012,FALSE,FALSE
MKD,2013,FALSE,FALSE
MKD,2014,FALSE,FALSE
MKD,2015,FALSE,FALSE
MKD,2016,FALSE,FALSE
MKD,2017,FALSE,FALSE
MKD,2018,FALSE,FALSE
MKD,2019,FALSE,FALSE
